,tm1xvm1,tm1xum1,tm1xqm1,vm1xum1,vm1xqm1,um1xqm1
0,0.27994789634353207,0.4103201051862397,0.4014065781231414,0.19548090308745633,0.24009329992341535,0.2806383322542276
1,0.11346210752554006,0.2665821942540926,0.3188783463497009,0.12528971808360156,0.11137030118280197,0.24768752842148772
2,0.12214151486336047,0.2602328752108401,0.4179749983050975,0.09250097338939395,0.1051359670290568,0.28243589230495664
3,0.12580527097974917,0.29213848148217936,0.41529471650757394,0.10444927779793646,0.1292539322110145,0.2604104247452145
4,0.13141924438607366,0.24484416822163524,0.34814544781398443,0.11031048377269281,0.13603534600226364,0.2303504137171089
5,0.13360610911761486,0.20240555358914308,0.25753864661949816,0.13235325613086496,0.12363332013288754,0.2924119023970379
6,0.19762346441798387,0.2052607090794121,0.2367676598818443,0.1529157217412212,0.16844428719459736,0.3473582149435984
7,0.16255840074217986,0.21653500764386907,0.2670987167828252,0.1549570958516604,0.16547215838137105,0.38084690147314193
8,0.16769326508720234,0.2225558067645297,0.30536037432982244,0.18269483318233268,0.17889906058798974,0.3614258428095478
9,0.14398697663622592,0.21640588823792736,0.33097867754968824,0.1818859533410081,0.1818116444243888,0.37564022436532346
10,0.1680039812584201,0.21671356332508243,0.3181403779512389,0.18121210673020913,0.20077917610718757,0.36774945116688906
11,0.19595173737457633,0.25126913059927464,0.3356444553607448,0.19362458905587773,0.21425399430700162,0.378290352471558
12,0.19412542391911947,0.27516294926288587,0.3673769998096663,0.20127606748441357,0.21305690731122562,0.40692058378068047
13,0.21037692772983052,0.2655778379079954,0.3150364399811246,0.207397150779134,0.20091678060562404,0.39898651262486146
14,0.18462482720496518,0.2526627647978863,0.31400779718611177,0.20700151448942186,0.20404175000637123,0.40379365227630004
15,0.16802090116763774,0.26073487490006036,0.30384077276968946,0.20094974721397202,0.19886609673199532,0.38615650665421536
16,0.16465054566138784,0.30412981453164906,0.3382859117579285,0.1902447896132932,0.16778799948687562,0.3678511322437327
17,0.16253711279393693,0.28861564465092693,0.34377252164697614,0.16806519622503877,0.12981618442420345,0.35879554497929644
18,0.14810142093939757,0.2869554408985496,0.391315181467522,0.1254232484483465,0.12643442137467772,0.34226439348010224
19,0.11744078074882201,0.26456757149995425,0.3441245344188119,0.09261841647777538,0.10786044339847241,0.2918813416314742
20,0.10961450231237939,0.2618561464245757,0.35337617731122967,0.09091468300205616,0.0945190537805731,0.24138012285589105
21,0.12152117323815163,0.2489322304785122,0.2942643953267338,0.09604870979142097,0.10837803903103496,0.180059673860648
22,0.1189608540436263,0.24415721290898373,0.35126454842713783,0.10279969084108191,0.11702214994677906,0.21736805515090468
23,0.10535779711050641,0.23282357229894296,0.27889641880363153,0.1098609830613159,0.11913073375342756,0.22806238118476327
24,0.10481044193125656,0.20866324598890276,0.2527428928703761,0.11143950201398715,0.12784016302604603,0.24227620864495825
25,0.10099006490937137,0.1797048438801409,0.2295573727752651,0.1108061120899269,0.12950930408025085,0.2535396229565433
26,0.11779191009008116,0.21638552168644123,0.37095007688092396,0.11049224808777734,0.11561899392991959,0.26332405366711187
27,0.10138442097730804,0.2576989120041539,0.45107409764040196,0.10070536822601449,0.09555123471666753,0.24956115641278656
28,0.09726160360737648,0.27016534115678725,0.4609429950419942,0.10130912624096583,0.0835363757107066,0.23790638392024158
29,0.09345228490337903,0.2755444631726069,0.45848730795255455,0.09890287706052894,0.07881669840449676,0.22768392888564729
30,0.08935905818195233,0.2729354784032255,0.45860310335215976,0.09770267986386771,0.07991675390146273,0.2303053009578535
31,0.0887996984016355,0.273817142975104,0.45461405807401534,0.09343482272613217,0.07369824065488283,0.22568071672568543
32,0.08611813193120386,0.2646863909419224,0.44839007635345,0.08882703143459367,0.0738604234302443,0.2223462151351098
33,0.08487765975440782,0.2599991573150052,0.44334814697665803,0.08837328063046418,0.07087208843920875,0.22484499977921318
34,0.08200936323350716,0.2586610774973144,0.4396344013240706,0.08768176873958596,0.07312595594921124,0.2236478365357167
35,0.08078944637042221,0.2575115213886967,0.4413066495114192,0.08589035239806063,0.07475902322031627,0.2227258843031536
36,0.0806275760259184,0.2518681179062025,0.44305446530596215,0.0815345545894653,0.07613559801883435,0.2147546995229261
37,0.077488116821957,0.24674184281615816,0.4461096085349347,0.07864995405240449,0.07795131529615162,0.21395065898533927
38,0.07952611677713489,0.2509002564953081,0.45238138735401046,0.07321303948701409,0.0810853329716495,0.21810683561997213
39,0.07726710729094928,0.24845912379918672,0.4649266990814293,0.0665613058194423,0.08126218086389492,0.22222965196942995
40,0.0793741550819341,0.25278061052979656,0.48863676906755565,0.0651029971206155,0.08273618712459725,0.22939241143578118
41,0.08747948992675787,0.24498024065079035,0.5201545380791696,0.07590712015201713,0.09285496605214996,0.22465171561277017
42,0.0997649455078931,0.23854185268788078,0.525799964866126,0.09153581449831455,0.1031216085001176,0.2213665869936362
43,0.10553223858797013,0.23211994148170065,0.5424812872050288,0.10063025219087061,0.11249105049396058,0.21843264792539177
44,0.10687762132346626,0.22550354179453377,0.5457648060150112,0.11158084706441944,0.11179689658623808,0.2097344822120516
45,0.11274643326291449,0.22218049734402034,0.5521792045717058,0.12171319714299281,0.11526117496192305,0.20725829863151635
46,0.11948013946595558,0.2177640162401371,0.54407989594004,0.12943595716423367,0.12351035524309921,0.21040525085686468
