,tm1xvm1,tm1xum1,tm1xqm1,vm1xum1,vm1xqm1,um1xqm1
0,0.07782138475491368,0.17678374473869224,0.20582534048703716,0.08517972943665593,0.05861292082125005,0.15413057076754394
1,0.08073416262072158,0.183085641583242,0.20241061701204965,0.09226122781486583,0.06289644161759543,0.15096023277385243
2,0.06934683309346899,0.17487687386444078,0.2148706552390795,0.07805261964754223,0.0643319215791868,0.15111593849689506
3,0.07522088919360215,0.17363479563477874,0.20845273474764456,0.07224710790472308,0.06285095886782263,0.15008554088943346
4,0.08722899763811866,0.15021420954554693,0.20666426971020085,0.07478490287418026,0.06694820392227142,0.1428133994975459
5,0.08243617516900893,0.1490470756178441,0.21645776941010333,0.07525730804361923,0.06635145985047161,0.14680770118602238
6,0.0810619570702867,0.15146195229083098,0.2197440013194214,0.07758365811273782,0.060674351757889274,0.14718695363119758
7,0.07981068378594984,0.1530764711289331,0.22297861199536273,0.08192601749484024,0.06906179447453573,0.15006108108066618
8,0.06818866405966005,0.1421212783861452,0.2186131595988286,0.07671831269142473,0.06641870535706854,0.1482928640163692
9,0.0740554322412656,0.14227205071879115,0.22588767231531323,0.07425200782688021,0.06742968497249978,0.15349987240626561
10,0.07073105061333987,0.14539264514395037,0.2281594265026606,0.06491088556668854,0.06042597619566364,0.1517594868450203
11,0.07753585682515514,0.15142454355155485,0.2330751391327016,0.06351791614176366,0.05810436832152435,0.1538981159263848
12,0.07025515636701724,0.15421277997438024,0.23607949513335358,0.0695671948239866,0.06178337465533685,0.15244956362796602
13,0.07733044399346724,0.14326854146796278,0.23579315888306274,0.08738039031239916,0.06513783125102351,0.14820335471579704
14,0.07063513044859096,0.14537966069893607,0.23406400442011094,0.07701863999200892,0.06138448987206279,0.14748003234467003
15,0.06669210385356439,0.15024379729917886,0.23253160708510187,0.07911765268488442,0.06275962374744584,0.1449638360322904
16,0.06761303593507983,0.15411152092434402,0.2388714669753288,0.07554973009585086,0.06812141296868113,0.14969807832503115
17,0.0716337439592529,0.1557887243296585,0.23690840385103043,0.07509585285087549,0.06109176887872465,0.15004715373814195
18,0.0718051921123815,0.1544206910955715,0.22829893021687875,0.06947746572017188,0.05951391326115092,0.15660983208248155
19,0.06643047360940614,0.15598888397175661,0.23920592066244822,0.06354756783453039,0.06338304332191004,0.15815746095000005
20,0.06664378732187277,0.14867242576706582,0.24603790149792099,0.06388470136388223,0.05947507173805057,0.1492577408497653
21,0.07007592300484083,0.14663418847315984,0.24608811965772048,0.07096494794258601,0.06138762092083581,0.14699226527495984
22,0.06728126699850355,0.14192032198390542,0.24601564199631007,0.07079812978089252,0.058519851694218035,0.13809004864878785
