,tm1xvm1,tm1xum1,tm1xqm1,vm1xum1,vm1xqm1,um1xqm1
0,0.252570258850523,0.4722849477088678,0.4433670133819799,0.31937722380410566,0.1977048738173682,0.39273814683966535
1,0.1323378540119461,0.48178930067063125,0.6098314634699837,0.11859252478463941,0.15257741216798004,0.5882417439149868
2,0.10849057364534992,0.33713022688985966,0.4262325878350164,0.13728542452329529,0.1768776969120941,0.5283981917149916
3,0.13560780642419604,0.3121672267164065,0.36594072447563725,0.15082933721578498,0.2288906863431137,0.5328433998547472
4,0.19464660136657636,0.5134017890807923,0.5334256391968539,0.16478479909242105,0.2428838860975243,0.5743940893027322
5,0.21419812916759656,0.5196639804396814,0.586194883072664,0.18247727496429647,0.26288228468317315,0.5369632422484434
6,0.23067689157256657,0.5374034333111807,0.549952907099264,0.193326008638848,0.20452114964992146,0.5126775024187796
7,0.251948860753716,0.4936915488458914,0.5264806688353623,0.1846180425589516,0.23265265213291672,0.5207927943250271
8,0.2214614051801506,0.4846571331166338,0.5177437803053716,0.15635346608039882,0.2089961569257287,0.4857425816741021
9,0.1995544000226636,0.490125093839419,0.5336333203315635,0.15277633726256523,0.18799168532877145,0.502816887468479
10,0.20630393030462318,0.4553253469687515,0.45445104548535353,0.14236285144933417,0.170499660780245,0.4344754663618928
11,0.1991654298503081,0.39783989054064417,0.3785213857040198,0.14997872450095026,0.11752081818478723,0.3875480732066791
12,0.18830714978978746,0.37705910540537607,0.38208244712940903,0.14349213298201302,0.13930864487503153,0.3814091079131032
13,0.17567995794417077,0.34088071774208417,0.3705338531351121,0.12398208484215714,0.12652679235452288,0.35889349170160595
14,0.1610138077145437,0.34235080004660545,0.3403326149494925,0.12077625669746613,0.1368700712611799,0.35321618069621574
15,0.13759241013847356,0.2980798609396294,0.3195948213865782,0.1412685519280541,0.1427448300261922,0.367580129527457
16,0.12430656897861796,0.3047367183264385,0.29679169919977183,0.12676021239123186,0.1543139444807373,0.32055801214757873
17,0.13908984812558486,0.31526818846538807,0.3478609018782433,0.1181519659946663,0.14275853116483106,0.32422372856505705
18,0.1268423268091692,0.2923165162679321,0.4128593355683495,0.09177674766249685,0.12394845604423613,0.2867988165247654
19,0.11484482392067918,0.24303500148559212,0.42592553636317027,0.08217199633167725,0.10927630454393152,0.25339102401118613
20,0.10927387708182025,0.2342580289519025,0.42697206150126726,0.07744101759616098,0.10716096281236163,0.2535736394548682
21,0.1125433025987179,0.23094300733068052,0.25547656475186364,0.08322329561111935,0.09164824790559001,0.18946599389776886
22,0.11709740230687717,0.21454197369757186,0.3033319887808551,0.09372393266926518,0.08564506766065841,0.1678595332020802
23,0.11051957242689556,0.1910669007037818,0.35144056439777227,0.10062616173756408,0.10013063782290525,0.20084257743941183
24,0.09580424200980416,0.14818623151117719,0.23717931080543603,0.09913825571604533,0.09358344104103852,0.2123003340116548
25,0.08775571866449618,0.12933244078643552,0.19345117697768094,0.10029151877168449,0.08059927695164958,0.17966967489250976
26,0.06894360769356503,0.11885055075401497,0.21390644932674294,0.10440796115506955,0.07105692191377852,0.15688396580826183
27,0.08052799816382035,0.13907730960767473,0.3197170404982908,0.09642353989707861,0.07034393850663084,0.15244417042746958
28,0.07856271320095187,0.16422463831662953,0.37577856151673505,0.09255050151290063,0.06171218960218705,0.14536712243444594
29,0.07707313800195095,0.17235920517766487,0.39613084572590923,0.08933321936751855,0.057249019554363394,0.13691479054866185
30,0.08135663027197026,0.17169961065425882,0.3942685027788574,0.08321332698385188,0.06311271722433763,0.13845099740958658
31,0.07969931459451055,0.16830891649815735,0.3809782546219108,0.08442697933446289,0.06401996879064722,0.13304943743480455
32,0.0849974389691944,0.17522490918677192,0.37333205522261736,0.0809733800862804,0.06243256641316501,0.1278553511291738
33,0.08476814707691398,0.17946323710162077,0.3652612750612917,0.0806882681587847,0.06233354735440268,0.12437000702239287
34,0.08490567102377403,0.18018160569437985,0.35996119769534035,0.08053484883287554,0.06229027328370038,0.12091665937967899
35,0.08180313933749313,0.17827333480959978,0.36539590091261065,0.07621902639340207,0.06058182080921768,0.12284735613511875
36,0.0848344898560255,0.17556044785983582,0.37110624965228217,0.07585397481564622,0.06380741141517121,0.12649837030805552
37,0.08659597302495675,0.18138295600807222,0.3762931077467686,0.07414779331370462,0.06608656090800731,0.13566306534012618
38,0.07960376418836435,0.1868562978790559,0.388826172357624,0.0682045183322909,0.07009520837097696,0.1464272875164629
39,0.07927442941233302,0.18899150617743984,0.40331793245141545,0.07311105182868391,0.07780772204913196,0.16384437379446867
40,0.07747276040141997,0.1973731345643257,0.4328685034038311,0.07101462658290733,0.08244251476218331,0.17225561766860342
41,0.0838948627784064,0.20045633276128635,0.46837405763215256,0.07161299248929057,0.08218233307787148,0.18196112290448208
42,0.0893310446319281,0.19426855829247897,0.4934922317137955,0.07131880150947165,0.0852583990177576,0.18059939654781118
43,0.09482668610107038,0.19216098021271494,0.5188992944107488,0.08181871278209192,0.09163351494365671,0.18364807970602165
44,0.09619510384621867,0.18541738521069362,0.5340364864625075,0.08158465860626284,0.09295027827468548,0.1785905356309161
45,0.09749417249398212,0.18462421457689862,0.5489043367738266,0.08762724863957466,0.09587685326615811,0.1806690318679527
46,0.1019267051334188,0.1846670376845051,0.544629583324573,0.09755385222580222,0.10461537484903188,0.18464409566306272
